network,strategy,null_model,fraction_removed,lcc_real,lcc_null,delta,delta_std
WWW Notre Dame,random failure,BA,0.8799984035808909,0.0057639939950081,0.0185551486051288,-0.012791154610120703,0.0026081092365274304
WWW Notre Dame,random failure,BA,0.8899975132702338,0.0044137918330882,0.0131443623380171,-0.0087305705049289,0.0022702355274269908
WWW Notre Dame,random failure,BA,0.8999996929963252,0.0035962410470053,0.0089334999339942,-0.005337258886988901,0.002005691520729383
WWW Notre Dame,random failure,BA,0.909998802685668,0.0025587221279038,0.0053154616260756,-0.0027567394981718,0.0020574239858729268
WWW Notre Dame,random failure,BA,0.9199979123750112,0.0018876120947167,0.0030553005719478,-0.0011676884772310997,0.0017207619990479387
WWW Notre Dame,random failure,BA,0.929997022064354,0.0013919546616973,0.001512607105907,-0.00012065244420970001,0.0012750108778235832
WWW Notre Dame,random failure,BA,0.9399992017904454,0.0009489483589118,0.0007587595823522,0.00019018877655960003,0.0008783949609972555
WWW Notre Dame,random failure,BA,0.9499983114797884,0.0007131695366393,0.0003766935090213,0.000336476027618,0.0006417993877991672
WWW Notre Dame,random failure,BA,0.9599974211691314,0.0004974994550684,0.0001771411203792,0.00032035833468920004,0.0004194523866988573
WWW Notre Dame,random failure,BA,0.9699996008952227,0.0002947235278406,9.148709510052836e-05,0.00020323643274007162,0.0002758605261610306
WWW Notre Dame,random failure,BA,0.9799987105845656,0.0001843557067378,5.449315228303282e-05,0.00012986255445476716,0.00018532789916821655
WWW Notre Dame,random failure,BA,0.9899978202739088,5.740968719395572e-05,2.1336755400962157e-05,3.607293179299357e-05,5.540183076268231e-05
WWW Notre Dame,random failure,BA,1.0,0.0,0.0,0.0,0.0
WWW Notre Dame,degree-targeted attack,BA,0.0,1.0,1.0,0.0,0.0
WWW Notre Dame,degree-targeted attack,BA,0.0099991096893429,0.5216852045718987,0.9884228914220105,-0.46673768685011174,0.0
WWW Notre Dame,degree-targeted attack,BA,0.0199982193786859,0.4019015807619217,0.975276994065619,-0.5733754133036972,0.0
WWW Notre Dame,degree-targeted attack,BA,0.0299973290680289,0.3267102407215814,0.9612929766769308,-0.6345827359553494,0.0
WWW Notre Dame,degree-targeted attack,BA,0.0399995087941202,0.2629732077892972,0.9463326876022706,-0.6833594798129734,0.0
WWW Notre Dame,degree-targeted attack,BA,0.0499986184834632,0.1762262494282056,0.930537348532062,-0.7543110991038564,0.0
WWW Notre Dame,degree-targeted attack,BA,0.0599977281728062,0.121211190897955,0.9137104771144112,-0.7924992862164563,0.0
WWW Notre Dame,degree-targeted attack,BA,0.0699999078988975,0.0793297495771024,0.8960884661789401,-0.8167587166018377,0.0
WWW Notre Dame,degree-targeted attack,BA,0.0799990175882405,0.0251129006014202,0.877109499000703,-0.8519965983992828,0.0
WWW Notre Dame,degree-targeted attack,BA,0.0899981272775835,0.0068216216548112,0.857209520797964,-0.8503878991431528,0.0
WWW Notre Dame,degree-targeted attack,BA,0.0999972369669265,0.0060878828719579,0.8362380997700543,-0.8301502168980963,0.0
WWW Notre Dame,degree-targeted attack,BA,0.1099994166930178,0.0052681830601512,0.8142781269091791,-0.8090099438490279,0.0
WWW Notre Dame,degree-targeted attack,BA,0.1199985263823607,0.0027169825222807,0.7904116612275849,-0.7876946787053042,0.0
WWW Notre Dame,degree-targeted attack,BA,0.1299976360717037,0.0027169825222807,0.7657592661384157,-0.763042283616135,0.0
WWW Notre Dame,degree-targeted attack,BA,0.1399998157977951,0.0027169825222807,0.7380951649991251,-0.7353781824768444,0.0
WWW Notre Dame,degree-targeted attack,BA,0.149998925487138,0.0016700999910968,0.7093473408876704,-0.7076772408965736,0.0
WWW Notre Dame,degree-targeted attack,BA,0.159998035176481,0.0016700999910968,0.6766146090768707,-0.6749445090857739,0.0
WWW Notre Dame,degree-targeted attack,BA,0.169997144865824,0.0002179726091321,0.639258401923071,-0.6390404293139389,0.0
WWW Notre Dame,degree-targeted attack,BA,0.1799993245919153,0.0001872722416487,0.5933736326823832,-0.5931863604407345,0.0
WWW Notre Dame,degree-targeted attack,BA,0.1899984342812583,0.0001872722416487,0.5445692584940242,-0.5443819862523754,0.0
WWW Notre Dame,degree-targeted attack,BA,0.1999975439706013,6.140073496679755e-06,0.4833557957688753,-0.4833496556953786,0.0
WWW Notre Dame,degree-targeted attack,BA,0.2099997236966926,6.140073496679755e-06,0.3961943824467578,-0.3961882423732611,0.0
WWW Notre Dame,degree-targeted attack,BA,0.2199988333860356,6.140073496679755e-06,0.2598970309674607,-0.259890890893964,0.0
WWW Notre Dame,degree-targeted attack,BA,0.2299979430753786,6.140073496679755e-06,0.0101280512327732,-0.010121911159276522,0.0
WWW Notre Dame,degree-targeted attack,BA,0.2399970527647215,3.0700367483398776e-06,0.0025911110155988,-0.00258804097885046,0.0
WWW Notre Dame,degree-targeted attack,BA,0.2499992324908129,3.0700367483398776e-06,0.0011359135968857,-0.0011328435601373602,0.0
WWW Notre Dame,degree-targeted attack,BA,0.2599983421801559,3.0700367483398776e-06,0.0004113849242775,-0.00040831488752916014,0.0
WWW Notre Dame,degree-targeted attack,BA,0.2699974518694988,3.0700367483398776e-06,0.0002425329031188,-0.00023946286637046012,0.0
WWW Notre Dame,degree-targeted attack,BA,0.2799996315955902,3.0700367483398776e-06,0.0001842022049003,-0.00018113216815196013,0.0
WWW Notre Dame,degree-targeted attack,BA,0.2899987412849332,3.0700367483398776e-06,0.0001074512861918,-0.00010438124944346011,0.0
WWW Notre Dame,degree-targeted attack,BA,0.2999978509742761,3.0700367483398776e-06,5.833069821845767e-05,-5.52606614701178e-05,0.0
WWW Notre Dame,degree-targeted attack,BA,0.3099969606636191,3.0700367483398776e-06,4.605055122509817e-05,-4.298051447675829e-05,0.0
WWW Notre Dame,degree-targeted attack,BA,0.3199991403897104,3.0700367483398776e-06,4.605055122509817e-05,-4.298051447675829e-05,0.0
WWW Notre Dame,degree-targeted attack,BA,0.3299982500790534,3.0700367483398776e-06,4.2980514476758286e-05,-3.991047772841841e-05,0.0
WWW Notre Dame,degree-targeted attack,BA,0.3399973597683964,3.0700367483398776e-06,3.991047772841841e-05,-3.6840440980078537e-05,0.0
WWW Notre Dame,degree-targeted attack,BA,0.3499995394944877,3.0700367483398776e-06,3.991047772841841e-05,-3.6840440980078537e-05,0.0
WWW Notre Dame,degree-targeted attack,BA,0.3599986491838307,3.0700367483398776e-06,3.684044098007853e-05,-3.3770404231738655e-05,0.0
WWW Notre Dame,degree-targeted attack,BA,0.3699977588731737,3.0700367483398776e-06,3.0700367483398774e-05,-2.7630330735058896e-05,0.0
WWW Notre Dame,degree-targeted attack,BA,0.379999938599265,3.0700367483398776e-06,2.1490257238379143e-05,-1.8420220490039265e-05,0.0
WWW Notre Dame,degree-targeted attack,BA,0.389999048288608,3.0700367483398776e-06,1.5350183741699387e-05,-1.2280146993359509e-05,0.0
WWW Notre Dame,degree-targeted attack,BA,0.399998157977951,3.0700367483398776e-06,6.140073496679755e-06,-3.0700367483398776e-06,0.0
WWW Notre Dame,degree-targeted attack,BA,0.409997267667294,3.0700367483398776e-06,6.140073496679755e-06,-3.0700367483398776e-06,0.0
WWW Notre Dame,degree-targeted attack,BA,0.4199994473933853,3.0700367483398776e-06,6.140073496679755e-06,-3.0700367483398776e-06,0.0
WWW Notre Dame,degree-targeted attack,BA,0.4299985570827282,3.0700367483398776e-06,6.140073496679755e-06,-3.0700367483398776e-06,0.0
WWW Notre Dame,degree-targeted attack,BA,0.4399976667720712,3.0700367483398776e-06,6.140073496679755e-06,-3.0700367483398776e-06,0.0
WWW Notre Dame,degree-targeted attack,BA,0.4499998464981626,3.0700367483398776e-06,6.140073496679755e-06,-3.0700367483398776e-06,0.0
WWW Notre Dame,degree-targeted attack,BA,0.4599989561875056,3.0700367483398776e-06,6.140073496679755e-06,-3.0700367483398776e-06,0.0
WWW Notre Dame,degree-targeted attack,BA,0.4699980658768485,3.0700367483398776e-06,6.140073496679755e-06,-3.0700367483398776e-06,0.0
WWW Notre Dame,degree-targeted attack,BA,0.4799971755661915,3.0700367483398776e-06,6.140073496679755e-06,-3.0700367483398776e-06,0.0
WWW Notre Dame,degree-targeted attack,BA,0.4899993552922828,3.0700367483398776e-06,6.140073496679755e-06,-3.0700367483398776e-06,0.0
WWW Notre Dame,degree-targeted attack,BA,0.4999984649816258,3.0700367483398776e-06,6.140073496679755e-06,-3.0700367483398776e-06,0.0
WWW Notre Dame,degree-targeted attack,BA,0.5099975746709688,3.0700367483398776e-06,3.0700367483398776e-06,0.0,0.0
WWW Notre Dame,degree-targeted attack,BA,0.5199997543970601,3.0700367483398776e-06,3.0700367483398776e-06,0.0,0.0
WWW Notre Dame,degree-targeted attack,BA,0.5299988640864031,3.0700367483398776e-06,3.0700367483398776e-06,0.0,0.0
WWW Notre Dame,degree-targeted attack,BA,0.5399979737757461,3.0700367483398776e-06,3.0700367483398776e-06,0.0,0.0
WWW Notre Dame,degree-targeted attack,BA,0.5499970834650891,3.0700367483398776e-06,3.0700367483398776e-06,0.0,0.0
WWW Notre Dame,degree-targeted attack,BA,0.5599992631911804,3.0700367483398776e-06,3.0700367483398776e-06,0.0,0.0
WWW Notre Dame,degree-targeted attack,BA,0.5699983728805234,3.0700367483398776e-06,3.0700367483398776e-06,0.0,0.0
WWW Notre Dame,degree-targeted attack,BA,0.5799974825698664,3.0700367483398776e-06,3.0700367483398776e-06,0.0,0.0
WWW Notre Dame,degree-targeted attack,BA,0.5899996622959577,3.0700367483398776e-06,3.0700367483398776e-06,0.0,0.0
WWW Notre Dame,degree-targeted attack,BA,0.5999987719853007,3.0700367483398776e-06,3.0700367483398776e-06,0.0,0.0
WWW Notre Dame,degree-targeted attack,BA,0.6099978816746436,3.0700367483398776e-06,3.0700367483398776e-06,0.0,0.0
WWW Notre Dame,degree-targeted attack,BA,0.6199969913639867,3.0700367483398776e-06,3.0700367483398776e-06,0.0,0.0
WWW Notre Dame,degree-targeted attack,BA,0.629999171090078,3.0700367483398776e-06,3.0700367483398776e-06,0.0,0.0
WWW Notre Dame,degree-targeted attack,BA,0.6399982807794209,3.0700367483398776e-06,3.0700367483398776e-06,0.0,0.0
WWW Notre Dame,degree-targeted attack,BA,0.6499973904687639,3.0700367483398776e-06,3.0700367483398776e-06,0.0,0.0
WWW Notre Dame,degree-targeted attack,BA,0.6599995701948552,3.0700367483398776e-06,3.0700367483398776e-06,0.0,0.0
WWW Notre Dame,degree-targeted attack,BA,0.6699986798841983,3.0700367483398776e-06,3.0700367483398776e-06,0.0,0.0
WWW Notre Dame,degree-targeted attack,BA,0.6799977895735412,3.0700367483398776e-06,3.0700367483398776e-06,0.0,0.0
WWW Notre Dame,degree-targeted attack,BA,0.6899999692996325,3.0700367483398776e-06,3.0700367483398776e-06,0.0,0.0
WWW Notre Dame,degree-targeted attack,BA,0.6999990789889755,3.0700367483398776e-06,3.0700367483398776e-06,0.0,0.0
WWW Notre Dame,degree-targeted attack,BA,0.7099981886783184,3.0700367483398776e-06,3.0700367483398776e-06,0.0,0.0
WWW Notre Dame,degree-targeted attack,BA,0.7199972983676615,3.0700367483398776e-06,3.0700367483398776e-06,0.0,0.0
WWW Notre Dame,degree-targeted attack,BA,0.7299994780937528,3.0700367483398776e-06,3.0700367483398776e-06,0.0,0.0
WWW Notre Dame,degree-targeted attack,BA,0.7399985877830958,3.0700367483398776e-06,3.0700367483398776e-06,0.0,0.0
WWW Notre Dame,degree-targeted attack,BA,0.7499976974724387,3.0700367483398776e-06,3.0700367483398776e-06,0.0,0.0
WWW Notre Dame,degree-targeted attack,BA,0.75999987719853,3.0700367483398776e-06,3.0700367483398776e-06,0.0,0.0
WWW Notre Dame,degree-targeted attack,BA,0.769998986887873,3.0700367483398776e-06,3.0700367483398776e-06,0.0,0.0
WWW Notre Dame,degree-targeted attack,BA,0.7799980965772161,3.0700367483398776e-06,3.0700367483398776e-06,0.0,0.0
WWW Notre Dame,degree-targeted attack,BA,0.789997206266559,3.0700367483398776e-06,3.0700367483398776e-06,0.0,0.0
WWW Notre Dame,degree-targeted attack,BA,0.7999993859926503,3.0700367483398776e-06,3.0700367483398776e-06,0.0,0.0
WWW Notre Dame,degree-targeted attack,BA,0.8099984956819933,3.0700367483398776e-06,3.0700367483398776e-06,0.0,0.0
WWW Notre Dame,degree-targeted attack,BA,0.8199976053713363,3.0700367483398776e-06,3.0700367483398776e-06,0.0,0.0
WWW Notre Dame,degree-targeted attack,BA,0.8299997850974277,3.0700367483398776e-06,3.0700367483398776e-06,0.0,0.0
WWW Notre Dame,degree-targeted attack,BA,0.8399988947867706,3.0700367483398776e-06,3.0700367483398776e-06,0.0,0.0
WWW Notre Dame,degree-targeted attack,BA,0.8499980044761136,3.0700367483398776e-06,3.0700367483398776e-06,0.0,0.0
WWW Notre Dame,degree-targeted attack,BA,0.8599971141654565,3.0700367483398776e-06,3.0700367483398776e-06,0.0,0.0
WWW Notre Dame,degree-targeted attack,BA,0.8699992938915478,3.0700367483398776e-06,3.0700367483398776e-06,0.0,0.0
WWW Notre Dame,degree-targeted attack,BA,0.8799984035808909,3.0700367483398776e-06,3.0700367483398776e-06,0.0,0.0
WWW Notre Dame,degree-targeted attack,BA,0.8899975132702338,3.0700367483398776e-06,3.0700367483398776e-06,0.0,0.0
WWW Notre Dame,degree-targeted attack,BA,0.8999996929963252,3.0700367483398776e-06,3.0700367483398776e-06,0.0,0.0
WWW Notre Dame,degree-targeted attack,BA,0.909998802685668,3.0700367483398776e-06,3.0700367483398776e-06,0.0,0.0
WWW Notre Dame,degree-targeted attack,BA,0.9199979123750112,3.0700367483398776e-06,3.0700367483398776e-06,0.0,0.0
WWW Notre Dame,degree-targeted attack,BA,0.929997022064354,3.0700367483398776e-06,3.0700367483398776e-06,0.0,0.0
WWW Notre Dame,degree-targeted attack,BA,0.9399992017904454,3.0700367483398776e-06,3.0700367483398776e-06,0.0,0.0
WWW Notre Dame,degree-targeted attack,BA,0.9499983114797884,3.0700367483398776e-06,3.0700367483398776e-06,0.0,0.0
WWW Notre Dame,degree-targeted attack,BA,0.9599974211691314,3.0700367483398776e-06,3.0700367483398776e-06,0.0,0.0
WWW Notre Dame,degree-targeted attack,BA,0.9699996008952227,3.0700367483398776e-06,3.0700367483398776e-06,0.0,0.0
WWW Notre Dame,degree-targeted attack,BA,0.9799987105845656,3.0700367483398776e-06,3.0700367483398776e-06,0.0,0.0
WWW Notre Dame,degree-targeted attack,BA,0.9899978202739088,3.0700367483398776e-06,3.0700367483398776e-06,0.0,0.0
WWW Notre Dame,degree-targeted attack,BA,1.0,0.0,0.0,0.0,0.0
AS Internet,random failure,CM,0.0,1.0,0.959606373008435,0.04039362699156501,1.1102230246251563e-16
AS Internet,random failure,CM,0.0099343955014058,0.9878069353327088,0.9464573570759136,0.041349578256795194,0.001600402939541595
AS Internet,random failure,CM,0.019962511715089,0.9727272727272728,0.9307216494845362,0.0420056232427366,0.01109716556363379
AS Internet,random failure,CM,0.0299906279287722,0.9602764761012184,0.9172820993439552,0.04299437675726314,0.011540657352004434
AS Internet,random failure,CM,0.039925023430178,0.9472071227741332,0.9031115276476104,0.044095595126522835,0.01117945896901948
AS Internet,random failure,CM,0.0499531396438612,0.9345407685098406,0.8891424554826616,0.045398313027179005,0.011443822825927659
AS Internet,random failure,CM,0.0599812558575445,0.9216869728209934,0.8749859418931584,0.04670103092783506,0.012443319122150116
AS Internet,random failure,CM,0.0699156513589503,0.9084254920337392,0.8608200562324274,0.047605435801311824,0.014109726379529605
AS Internet,random failure,CM,0.0799437675726335,0.8961105904404875,0.8468556701030927,0.04925492033739476,0.01364832227640663
AS Internet,random failure,CM,0.0899718837863167,0.8810918462980318,0.8313167760074975,0.049775070290534296,0.018149570674192414
AS Internet,random failure,CM,0.1,0.8665745079662607,0.8156560449859421,0.050918462980318546,0.02044879311400871
AS Internet,random failure,CM,0.1099343955014058,0.8536457357075914,0.8017104029990628,0.05193533270852857,0.020810710540577218
AS Internet,random failure,CM,0.119962511715089,0.8367619493908153,0.7842361761949388,0.05252577319587648,0.021926550515020276
AS Internet,random failure,CM,0.1299906279287722,0.8235754451733832,0.7705998125585756,0.052975632614807644,0.02262549943002424
AS Internet,random failure,CM,0.139925023430178,0.8108294283036553,0.7571930646672916,0.053636363636363704,0.023764260210759416
AS Internet,random failure,CM,0.1499531396438612,0.7949531396438612,0.7404123711340207,0.054540768509840465,0.028877446860435113
AS Internet,random failure,CM,0.1599812558575445,0.7816401124648545,0.7268509840674788,0.05478912839737571,0.029094664923395328
AS Internet,random failure,CM,0.1699156513589503,0.763041237113402,0.7084957825679477,0.05454545454545434,0.031829733318103404
AS Internet,random failure,CM,0.1799437675726335,0.7502343017806935,0.6944845360824742,0.05574976569821932,0.03192583751943905
AS Internet,random failure,CM,0.1899718837863167,0.7377694470477975,0.6813402061855671,0.056429240862230334,0.03133837459838953
AS Internet,random failure,CM,0.2,0.7245501405810686,0.6675585754451733,0.05699156513589532,0.03176490343316917
AS Internet,random failure,CM,0.2099343955014058,0.7119728209934395,0.6540112464854733,0.05796157450796624,0.03082284549794376
AS Internet,random failure,CM,0.219962511715089,0.698622305529522,0.6397844423617619,0.058837863167760074,0.030308800179844147
AS Internet,random failure,CM,0.2299906279287722,0.6830552952202436,0.6243205248359889,0.058734770384254675,0.03212819423298452
AS Internet,random failure,CM,0.239925023430178,0.668261480787254,0.6097610121836927,0.058500468603561284,0.032878630445364945
AS Internet,random failure,CM,0.2499531396438613,0.6552764761012184,0.5962652296157452,0.05901124648547318,0.03300210737778139
AS Internet,random failure,CM,0.2599812558575445,0.6402764761012184,0.5812886597938143,0.05898781630740413,0.03492859357552105
AS Internet,random failure,CM,0.2699156513589503,0.62883786316776,0.5691190253045924,0.05971883786316767,0.0352753805179621
AS Internet,random failure,CM,0.2799437675726335,0.6164526710402999,0.5565323336457357,0.05992033739456415,0.03659375677368919
AS Internet,random failure,CM,0.2899718837863168,0.6044704779756327,0.5437488284910964,0.06072164948453629,0.03513761491202225
AS Internet,random failure,CM,0.3,0.5927647610121836,0.5316026241799438,0.06116213683223981,0.03520523718246069
AS Internet,random failure,CM,0.3099343955014058,0.57985473289597,0.5191893158388003,0.06066541705716966,0.03537061587222672
AS Internet,random failure,CM,0.319962511715089,0.5683083411433926,0.5071462043111528,0.06116213683223981,0.034942120163227404
AS Internet,random failure,CM,0.3299906279287722,0.5537253983130273,0.4935379568884724,0.060187441424554844,0.03830950733230327
AS Internet,random failure,CM,0.339925023430178,0.5387394564198688,0.480473289597001,0.05826616682286778,0.044311867855161634
AS Internet,random failure,CM,0.3499531396438612,0.52558106841612,0.4674273664479849,0.058153701968135074,0.04373150389511204
AS Internet,random failure,CM,0.3599812558575445,0.514892221180881,0.4566916588566072,0.058200562324273786,0.0430195098008451
AS Internet,random failure,CM,0.3699156513589503,0.5032146204311153,0.4451499531396439,0.05806466729147142,0.0430752870678838
AS Internet,random failure,CM,0.3799437675726335,0.4903608247422681,0.4324179943767571,0.05794283036551101,0.04327386995329068
AS Internet,random failure,CM,0.3899718837863167,0.4769306466729148,0.4187019681349578,0.05822867853795699,0.04107094352853947
AS Internet,random failure,CM,0.4,0.4599812558575444,0.4035473289597,0.05643392689784438,0.04367556415104569
AS Internet,random failure,CM,0.4099343955014058,0.4427741330834115,0.3893533270852858,0.05342080599812571,0.04637202727393947
AS Internet,random failure,CM,0.419962511715089,0.4321649484536083,0.379020618556701,0.053144329896907316,0.046876612690958365
AS Internet,random failure,CM,0.4299906279287722,0.4193908153701968,0.3667806935332708,0.05261012183692598,0.04514736322211887
AS Internet,random failure,CM,0.4399250234301781,0.4074320524835988,0.3552202436738519,0.05221180880974691,0.04581007347695607
AS Internet,random failure,CM,0.4499531396438613,0.3953139643861293,0.343734770384255,0.05157919400187433,0.0463406634615358
AS Internet,random failure,CM,0.4599812558575445,0.3821790065604498,0.3317525773195875,0.05042642924086227,0.04558487075357818
AS Internet,random failure,CM,0.4699156513589503,0.3714339268978444,0.3211059044048734,0.05032802249297097,0.044338953009159264
AS Internet,random failure,CM,0.4799437675726336,0.3613823805060918,0.3113589503280224,0.05002343017806937,0.042531984127708145
AS Internet,random failure,CM,0.4899718837863168,0.3507450796626055,0.3007778819119025,0.04996719775070296,0.041968032143273735
AS Internet,random failure,CM,0.5,0.3332286785379569,0.2859746954076852,0.04725398313027168,0.03847928378771079
AS Internet,random failure,CM,0.5099343955014058,0.3193955014058106,0.274456419868791,0.04493908153701959,0.044115942566878626
AS Internet,random failure,CM,0.519962511715089,0.308223992502343,0.2643673851921274,0.04385660731021562,0.043656154780339525
AS Internet,random failure,CM,0.5299906279287723,0.2981396438612934,0.2546626054358013,0.043477038425492054,0.04272682097830583
AS Internet,random failure,CM,0.5399250234301781,0.2884301780693533,0.2456747891283973,0.042755388940955985,0.042232311998843024
AS Internet,random failure,CM,0.5499531396438613,0.2795688847235239,0.2368791002811621,0.04268978444236182,0.04133634329244121
AS Internet,random failure,CM,0.5599812558575445,0.267895970009372,0.2271274601686973,0.04076850984067468,0.04265533203622549
AS Internet,random failure,CM,0.5699156513589503,0.2555201499531396,0.2165323336457357,0.03898781630740389,0.040354878485109914
AS Internet,random failure,CM,0.5799437675726336,0.2453327085285848,0.2071602624179944,0.0381724461105904,0.04186946466876966
AS Internet,random failure,CM,0.5899718837863168,0.2359700093720712,0.1988847235238987,0.0370852858481725,0.04263058927445382
AS Internet,random failure,CM,0.6,0.2236176194939081,0.1877788191190252,0.035838800374882906,0.04110689587514373
AS Internet,random failure,CM,0.6099343955014058,0.2138566073102155,0.1792174320524835,0.034639175257732,0.040701030560962886
AS Internet,random failure,CM,0.619962511715089,0.2052905342080599,0.1716073102155577,0.033683223992502204,0.03859392246806057
AS Internet,random failure,CM,0.6299906279287723,0.195360824742268,0.1624179943767572,0.03294283036551082,0.037427334472393305
AS Internet,random failure,CM,0.6399250234301781,0.1834676663542643,0.1526335520149953,0.030834114339269025,0.03173921903155114
AS Internet,random failure,CM,0.6499531396438613,0.1745454545454545,0.1456185567010309,0.028926897844423594,0.031174237491042606
AS Internet,random failure,CM,0.6599812558575445,0.1655998125585754,0.1377038425492033,0.027895970009372106,0.030149948405538432
AS Internet,random failure,CM,0.6699156513589504,0.1573851921274602,0.1310402999062793,0.026344892221180888,0.029232100133871237
AS Internet,random failure,CM,0.6799437675726335,0.1490346766635426,0.1241471415182755,0.024887535145267092,0.02846077338342437
AS Internet,random failure,CM,0.6899718837863168,0.1377038425492033,0.1155482661668228,0.022155576382380485,0.027179798327348383
AS Internet,random failure,CM,0.7,0.1299812558575445,0.1086316776007497,0.0213495782567948,0.02699296114790385
AS Internet,random failure,CM,0.7099343955014058,0.1224789128397376,0.1017947516401124,0.020684161199625198,0.026055901156488672
AS Internet,random failure,CM,0.7199625117150891,0.1155857544517338,0.0960449859418931,0.019540768509840697,0.02507330693342795
AS Internet,random failure,CM,0.7299906279287722,0.1054123711340206,0.0885192127460168,0.0168931583880038,0.02669809109693503
AS Internet,random failure,CM,0.7399250234301781,0.098767572633552,0.082717900656045,0.016049671977507007,0.025268965078898486
AS Internet,random failure,CM,0.7499531396438613,0.0903139643861293,0.0752014995313964,0.015112464854732902,0.022437190186645552
AS Internet,random failure,CM,0.7599812558575445,0.0841565135895033,0.0703327085285848,0.013823805060918501,0.021883233417794957
AS Internet,random failure,CM,0.7699156513589503,0.0785473289597001,0.0655248359887535,0.013022492970946598,0.02129127857274339
AS Internet,random failure,CM,0.7799437675726335,0.0717478912839737,0.0602202436738519,0.011527647610121802,0.02215952764256304
AS Internet,random failure,CM,0.7899718837863168,0.0664995313964386,0.055398313027179,0.011101218369259605,0.020940012997492694
AS Internet,random failure,CM,0.8,0.0609840674789128,0.0510028116213683,0.009981255857544502,0.019902993937975153
AS Internet,random failure,CM,0.8099343955014058,0.0547469540768509,0.0457403936269915,0.009006560449859403,0.017379210403345065
AS Internet,random failure,CM,0.819962511715089,0.0484161199625117,0.0408013120899718,0.007614807872539903,0.0157657815381477
AS Internet,random failure,CM,0.8299906279287722,0.0417806935332708,0.0357544517338331,0.006026241799437705,0.0159006544982571
AS Internet,random failure,CM,0.839925023430178,0.0375117150890346,0.0322539831302717,0.005257731958762897,0.015808357638618303
AS Internet,random failure,CM,0.8499531396438613,0.0325679475164011,0.0279522024367385,0.004615745079662604,0.01430754571991493
AS Internet,random failure,CM,0.8599812558575445,0.0275164011246485,0.0238472352389878,0.0036691658856606996,0.014287041719770988
AS Internet,random failure,CM,0.8699156513589503,0.0236410496719775,0.0203514526710403,0.0032895970009372,0.014339365455323477
AS Internet,random failure,CM,0.8799437675726336,0.0205951265229615,0.0176382380506091,0.002956888472352398,0.013260519535570158
AS Internet,random failure,CM,0.8899718837863168,0.0178912839737582,0.0151593252108716,0.0027319587628866007,0.012002355193479832
AS Internet,random failure,CM,0.9,0.0145548266166822,0.0123851921274601,0.0021696344892221005,0.011143915866088082
AS Internet,random failure,CM,0.9099343955014058,0.0111715089034676,0.0098641049671977,0.0013074039362698988,0.008796600042977555
AS Internet,random failure,CM,0.919962511715089,0.0088191190253045,0.0078584817244611,0.0009606373008434008,0.008144927088411861
AS Internet,random failure,CM,0.9299906279287724,0.0063823805060918,0.0056560449859418,0.0007263355201500002,0.005521508258997928
AS Internet,random failure,CM,0.939925023430178,0.0046766635426429,0.0042127460168697,0.0004639175257732005,0.004233788443019488
AS Internet,random failure,CM,0.9499531396438612,0.003223992502343,0.0027741330834114,0.00044985941893159985,0.0027582882947251247
AS Internet,random failure,CM,0.9599812558575446,0.0021508903467666,0.0017853795688847,0.00036551077788190027,0.002072467791311906
AS Internet,random failure,CM,0.9699156513589504,0.0011012183692596,0.0008247422680412,0.0002764761012184001,0.0012051313855149241
AS Internet,random failure,CM,0.9799437675726336,0.0005529522024367,0.0004967197750702,5.623242736649996e-05,0.0006314856805219108
AS Internet,random failure,CM,0.9899718837863168,0.000215557638238,0.0002014995313964,1.40581068416e-05,0.00026570276480472697
AS Internet,random failure,CM,1.0,0.0,0.0,0.0,0.0
AS Internet,degree-targeted attack,CM,0.0,1.0,0.9596063730084348,0.040393626991565235,0.0
AS Internet,degree-targeted attack,CM,0.0099343955014058,0.4221180880974695,0.565510777881912,-0.14339268978444247,0.0
AS Internet,degree-targeted attack,CM,0.019962511715089,0.1967197750702905,0.4112464854732896,-0.21452671040299912,0.0
AS Internet,degree-targeted attack,CM,0.0299906279287722,0.0218369259606373,0.197750702905342,-0.1759137769447047,0.0
AS Internet,degree-targeted attack,CM,0.039925023430178,0.0038425492033739,0.0101218369259606,-0.0062792877225867,0.0
AS Internet,degree-targeted attack,CM,0.0499531396438612,0.0022492970946579,0.0063730084348641,-0.0041237113402062,0.0
AS Internet,degree-targeted attack,CM,0.0599812558575445,0.0009372071227741,0.0019681349578256,-0.0010309278350514998,0.0
AS Internet,degree-targeted attack,CM,0.0699156513589503,0.0005623242736644,0.0014058106841611,-0.0008434864104967,0.0
AS Internet,degree-targeted attack,CM,0.0799437675726335,0.0005623242736644,0.0011246485473289,-0.0005623242736645001,0.0
AS Internet,degree-targeted attack,CM,0.0899718837863167,0.0003748828491096,0.0008434864104967,-0.00046860356138709995,0.0
AS Internet,degree-targeted attack,CM,0.1,0.0001874414245548,0.0007497656982193,-0.0005623242736645,0.0
AS Internet,degree-targeted attack,CM,0.1099343955014058,0.0001874414245548,0.0007497656982193,-0.0005623242736645,0.0
AS Internet,degree-targeted attack,CM,0.119962511715089,0.0001874414245548,0.0006560449859418,-0.00046860356138700004,0.0
AS Internet,degree-targeted attack,CM,0.1299906279287722,0.0001874414245548,0.0006560449859418,-0.00046860356138700004,0.0
AS Internet,degree-targeted attack,CM,0.139925023430178,0.0001874414245548,0.0005623242736644,-0.00037488284910959995,0.0
